agreement_id,agmt_type,taxing_unit,govt_name,govt_type,applicant,county,commissioned,abatement_status,reinvestment_zone,property_value,detail_url,lat,lon,coords_source
000004490,abatement,Coppell City,Coppell,City,Prologis,Dallas,2015-04-28,Expired,City of Coppell Reinvestment Zone #91,3283161,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004490,32.767396,-96.777300,ldad_county_centroid
000004492,abatement,Coppell City,Coppell,City,Vira Insight LLC,Dallas,2015-11-24,Expired,City of Coppell Reinvestment Zone #94,,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004492,32.767396,-96.777300,ldad_county_centroid
000004493,abatement,Coppell City,Coppell,City,The Depository Trust & Cleaning Corporation,Dallas,2015-02-10,Expired,City of Coppell Reinvestment Zone #95,2000000,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004493,32.767396,-96.777300,ldad_county_centroid
000004494,abatement,Coppell City,Coppell,City,Founders' Crossing LLC,Dallas,2015-11-23,Expired,City of Coppell Reinvestment Zone #97,600000,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004494,32.767396,-96.777300,ldad_county_centroid
000004495,abatement,Coppell City,Coppell,City,A Decent Establishment LLC,Dallas,2015-12-23,Expired,City of Coppell Reinvestment Zone #99,25810,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004495,32.767396,-96.777300,ldad_county_centroid
000004496,abatement,Coppell City,Coppell,City,Kaluke LLC,Dallas,2015-12-23,Expired,City of Coppell Reinvestment Zone #99,,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004496,32.767396,-96.777300,ldad_county_centroid
000004497,abatement,Corsicana City,Corsicana,City,Russell Stover Candies,Navarro,2011-06-07,Expired,City of Corsicana Enterprise Zone,1423530,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004497,32.062640,-96.475450,ldad_county_centroid
000004498,abatement,Corsicana City,Corsicana,City,Pactiv Foam,Navarro,2010-06-01,Expired,City of Corsicana Reinvestment Zone,1119440,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004498,32.062640,-96.475450,ldad_county_centroid
000004499,abatement,Corsicana City,Corsicana,City,Russell Stover Candies,Navarro,2010-06-06,Expired,City of Corsicana Russell Stover Reinvestment Zone,995260,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004499,32.062640,-96.475450,ldad_county_centroid
000004500,abatement,Dallas City,Dallas,City,CPF Senior Living Lake Highlands LLC,Dallas,2008-02-13,Expired,City of Dallas Reinvestment Zone #69,,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004500,32.767396,-96.777300,ldad_county_centroid
000004501,abatement,Dallas City,Dallas,City,WhitWave Foods County,Dallas,2019-01-01,Expired,City of Dallas Reinvestment Zone #75,,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004501,32.767396,-96.777300,ldad_county_centroid
000004502,abatement,Dallas City,Dallas,City,Borden Dairy Company of Texas LLC,Dallas,2013-08-28,Expired,City of Dallas Reinvestment Zone #82,14738330,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004502,32.767396,-96.777300,ldad_county_centroid
000004504,abatement,Denison City,Denison,City,Ruiz Food Products Inc,Grayson,2014-10-06,Expired,City of Denison Reinvestment Zone #14-001,17092387,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004504,33.678735,-96.661962,ldad_county_centroid
000004505,abatement,Denison City,Denison,City,Ruiz Foods Products Inc,Grayson,2014-10-20,Expired,City of Denison Reinvestment Zone #14-001,13359062,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004505,33.678735,-96.661962,ldad_county_centroid
000004506,abatement,Early City,Early,City,6:21 Heartland Investments LLC,Brown,1900-01-01,Expired,City of Early Reinvestment Zone,955370,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004506,31.765417,-98.957724,ldad_county_centroid
000004507,abatement,Euless City,Euless,City,MAD Triangle LLC,Tarrant,2011-12-31,Expired,City of Euless Reinvestment Zone #1,351091,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004507,32.770179,-97.291678,ldad_county_centroid
000004508,abatement,Flower Mound City,Flower Mound,City,HIP DFW North 4 LLC,Denton,2018-04-16,Expired,City of Flower Mound Reinvestment Zone #5,1045327,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004508,33.208946,-97.115554,ldad_county_centroid
000004509,abatement,Fort Worth City,Fort Worth,City,Oakland Snapping Center Company Ltd,Tarrant,1900-01-01,Expired,City of Fort Worth Reinvestment Zone #56,257600,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004509,32.770179,-97.291678,ldad_county_centroid
000004511,abatement,Fort Worth City,Fort Worth,City,QTS Investments Property Ft. Worth LLC & Health Ca,Tarrant,1900-01-01,Expired,City of Fort Worth Reinvestment Zone #67,2261156,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004511,32.770179,-97.291678,ldad_county_centroid
000004512,abatement,Fort Worth City,Fort Worth,City,Duke Realty & Pratt Ft. Worth Corrugating LLC & Ba,Tarrant,1900-01-01,Expired,City of Fort Worth Reinvestment Zone #70,9340700,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004512,32.770179,-97.291678,ldad_county_centroid
000004513,abatement,Fort Worth City,Fort Worth,City,Lancaster Properties LLC,Tarrant,1900-01-01,Expired,City of Fort Worth Reinvestment Zone #76,2600000,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004513,32.770179,-97.291678,ldad_county_centroid
000004514,abatement,Fort Worth City,Fort Worth,City,Bell Helicopter Textron Inc,Tarrant,2012-02-07,Expired,City of Fort Worth Reinvestment Zone #78,159496934,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004514,32.770179,-97.291678,ldad_county_centroid
000004515,abatement,Fort Worth City,Fort Worth,City,Commercial Metals Company,Tarrant,2012-06-07,Expired,City of Fort Worth Reinvestment Zone #81,,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004515,32.770179,-97.291678,ldad_county_centroid
000004516,abatement,Fort Worth City,Fort Worth,City,AT Industrials Owner 3 LLC & ATC Logistics & Elect,Tarrant,2012-12-28,Expired,City of Fort Worth Reinvestment Zone #84,37194348,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004516,32.770179,-97.291678,ldad_county_centroid
000004517,abatement,Fort Worth City,Fort Worth,City,AT Industrials Owner 4 LLC & ATC Logistics & Elect,Tarrant,2012-12-28,Expired,City of Fort Worth Reinvestment Zone #85,37194348,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004517,32.770179,-97.291678,ldad_county_centroid
000004518,abatement,Fort Worth City,Fort Worth,City,American Airlines Inc,Tarrant,2015-12-21,Expired,City of Fort Worth Reinvestment Zone #91,,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004518,32.770179,-97.291678,ldad_county_centroid
000004519,abatement,Frankston City,Frankston,City,Frankston Packaging,Anderson,2015-02-10,Expired,City of Frankston Reinvestment Zone,,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004519,31.794265,-95.689395,ldad_county_centroid
000004520,abatement,Frankston City,Frankston,City,Frankston Packaging,Anderson,2017-04-11,Expired,City of Frankston Reinvestment Zone,,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004520,31.794265,-95.689395,ldad_county_centroid
000004521,abatement,Gainesville City,Gainesville,City,ARC GBLMESA & Mesa Real Property Estate Partners,Cooke,2011-01-03,Expired,City of Gainesville Reinvestment Zone #15,341510,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004521,33.686070,-97.214425,ldad_county_centroid
000004522,abatement,Garland City,Garland,City,Lakewood Brewing Company,Dallas,2014-10-09,Expired,City of Garland Reinvestment Zone,642820,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004522,32.767396,-96.777300,ldad_county_centroid
000004523,abatement,Grand Prairie City,Grand Prairie,City,FS RP 900 DFW LLP & Fruit of the Earth Inc,Dallas,2013-05-07,Expired,City of Grand Prairie Fruit of the Earth Reinvestment Zone,885230,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004523,32.767396,-96.777300,ldad_county_centroid
000004524,abatement,Greenville City,Greenville,City,West Rock Greenville Folding Inc,Hunt,2018-12-11,Expired,City of Greenville 6702 Hwy 66 Reinvestment Zone,8273951,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004524,33.123246,-96.079482,ldad_county_centroid
000004525,abatement,Greenville City,Greenville,City,International Grains Cereal Property,Hunt,2013-12-10,Expired,City of Greenville 6902 Hwy 66 Reinvestment Zone,3160590,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004525,33.123246,-96.079482,ldad_county_centroid
000004526,abatement,Greenville City,Greenville,City,Cytec Engineered Materials Inc,Hunt,2012-05-22,Expired,City of Greenville Reinvestment Zone #2,9670420,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004526,33.123246,-96.079482,ldad_county_centroid
000004527,abatement,Greenville City,Greenville,City,International Grains and Cereal Property,Hunt,2013-12-10,Expired,City of Greenville Reinvestment Zone #2,3160590,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004527,33.123246,-96.079482,ldad_county_centroid
000004528,abatement,Greenville City,Greenville,City,West Rock Greenville Folding Inc,Hunt,2018-12-11,Expired,City of Greenville Reinvestment Zone #2,8273951,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004528,33.123246,-96.079482,ldad_county_centroid
000004529,abatement,Hico City,Hico,City,Texas Reverse Exchange Holding LLC,Hamilton,2014-05-20,Expired,City of Hico Reinvestment Zone #1,,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004529,31.716779,-98.098693,ldad_county_centroid
000004530,abatement,Hurst City,Hurst,City,Kelly-Moore Paint Company Inc,Tarrant,2011-02-25,Expired,City of Hurst Texas 10 Reinvestment Zone #1,19385342,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004530,32.770179,-97.291678,ldad_county_centroid
000004531,abatement,Joaquin City,Joaquin,City,Starview Hotels Inc,Shelby,1900-01-01,Expired,City of Joaquin Reinvestment Zone 01,41940,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004531,31.774629,-94.127075,ldad_county_centroid
000004532,abatement,Joaquin City,Joaquin,City,Timpson Quick-Stop Inc,Shelby,1900-01-01,Expired,City of Joaquin Reinvestment Zone 02,106130,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004532,31.774629,-94.127075,ldad_county_centroid
000004533,abatement,Katy City,Katy,City,Medline Industries Inc,Fort Bend,2012-12-27,Expired,City of Katy Medline Reinvestment Zone,15000000,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004533,29.525576,-95.745990,ldad_county_centroid
000004534,abatement,Keene City,Keene,City,Protech Coatings Inc,Johnson,2015-08-13,Expired,City of Keene Reinvestment Zone #4,85000,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004534,32.344071,-97.351156,ldad_county_centroid
000004535,abatement,Kilgore City,Kilgore,City,Skeeter Products Inc,Gregg,2015-05-12,Inactive,City of Kilgore Reinvestment Zone #2015-1,59880,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004535,32.513401,-94.844422,ldad_county_centroid
000004536,abatement,Longview City,Longview,City,Tractor Supply County of Texas,Gregg,2014-11-19,Expired,City of Longview Texas Enterprise Zone Tract 1100 Block 1,1108320,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004536,32.513401,-94.844422,ldad_county_centroid
000004537,abatement,Lufkin City,Lufkin,City,Angeli Manufacturing LLC,Angelina,2012-01-01,Expired,City of Lufkin Enterprise Zone #321-019401-L,25712,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004537,31.276515,-94.635631,ldad_county_centroid
000004538,abatement,Lufkin City,Lufkin,City,HPC Associates Inc,Angelina,2012-01-01,Expired,City of Lufkin Enterprise Zone #321-019401-L,452480,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004538,31.276515,-94.635631,ldad_county_centroid
000004539,abatement,Lufkin City,Lufkin,City,Innovative Metal Components C Corp,Angelina,2010-11-16,Expired,City of Lufkin Enterprise Zone #321-019401-L,73690,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004539,31.276515,-94.635631,ldad_county_centroid
000004540,abatement,Missouri City,Missouri,City,FWP 14623 LLC,Fort Bend,2011-09-13,Expired,City of Missouri City Reinvestment Zone #6,7804080,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004540,29.525576,-95.745990,ldad_county_centroid
000004541,abatement,Missouri City,Missouri,City,Waterworld U.S.A. Inc,Fort Bend,1900-01-01,Expired,City of Missouri City Reinvestment Zone #7,,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004541,29.525576,-95.745990,ldad_county_centroid
000004542,abatement,Mount Pleasant City,Mount Pleasant,City,Newlywed Foods Inc,Titus,2017-10-02,Expired,City of Mount Pleasant Reinvestment Zone #2015-1,13389371,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004542,33.190407,-94.968933,ldad_county_centroid
000004543,abatement,Mount Pleasant City,Mount Pleasant,City,Priefert Manufacturing,Titus,2017-11-20,Expired,City of Mount Pleasant Reinvestment Zone #2017-2,3966611,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004543,33.190407,-94.968933,ldad_county_centroid
000004544,abatement,Mount Pleasant City,Mount Pleasant,City,The Lodge at Mount Pleasant,Titus,2014-05-27,Inactive,City of Mount Pleasant Reinvestment Zone 2014-1,105505,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004544,33.190407,-94.968933,ldad_county_centroid
000004545,abatement,Palestine City,Palestine,City,Rhone Funeral Home,Anderson,2016-04-11,Expired,City of Palestine Reinvestment Zone 01-16,,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004545,31.794265,-95.689395,ldad_county_centroid
000004546,abatement,Palestine City,Palestine,City,Anderson Farms Inc Processing Plant,Anderson,2013-06-24,Expired,City of Palestine Reinvestment Zone 012013,,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004546,31.794265,-95.689395,ldad_county_centroid
000004547,abatement,Palestine City,Palestine,City,Sanderson Farms Inc Hatchery,Anderson,2013-05-13,Expired,City of Palestine Reinvestment Zone Y,,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004547,31.794265,-95.689395,ldad_county_centroid
000004548,abatement,Pearland City,Pearland,City,Pearland Medical LLC,Fort Bend,2011-10-11,Expired,City of Pearland Reinvestment Zone #21,,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004548,29.525576,-95.745990,ldad_county_centroid
000004549,abatement,Pearland City,Pearland,City,Dover Energy Inc,Fort Bend,2013-01-03,Expired,City of Pearland Reinvestment Zone #22,,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004549,29.525576,-95.745990,ldad_county_centroid
000004550,abatement,Pearland City,Pearland,City,Ref Chem LP,Fort Bend,2012-06-11,Expired,City of Pearland Reinvestment Zone #22,,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004550,29.525576,-95.745990,ldad_county_centroid
000004551,abatement,Plano City,Plano,City,Cole Plano TX LLC & Cigna Health & Life Insurance,Collin,1900-01-01,Expired,City of Plano Reinvestment Zone No. 116,11888775,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004551,33.194481,-96.567576,ldad_county_centroid
000004552,abatement,Raymondville City,Raymondville,City,Tractor Supply County,Willacy,2018-07-24,Expired,City of Raymondville Reinvestment Zone,98000,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004552,26.455298,-97.590996,ldad_county_centroid
000004553,abatement,Richardson City,Richardson,City,Healthcare Service Corporation A. Mutual Legal Res,Dallas,2006-12-30,Expired,City of Richardson Reinvestment Zone #26,4766135,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004553,32.767396,-96.777300,ldad_county_centroid
000004554,abatement,Round Rock City,Round Rock,City,Insys Therapeutics Inc,Williamson,2013-11-14,Expired,City of Round Rock Reinvestment Zone #26,2909411,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004554,30.653650,-97.635182,ldad_county_centroid
000004555,abatement,Round Rock City,Round Rock,City,Houghton Mifflin Harcourt Publishing Company,Williamson,2015-06-11,Expired,City of Round Rock Reinvestment Zone #28,,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004555,30.653650,-97.635182,ldad_county_centroid
000004556,abatement,Round Rock City,Round Rock,City,Iliad Investments LLC,Williamson,2015-11-24,Expired,City of Round Rock Reinvestment Zone #29,1141888,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004556,30.653650,-97.635182,ldad_county_centroid
000004557,abatement,San Antonio City,San Antonio,City,San Antonio Aerospace,Bexar,2009-11-03,Expired,City of San Antonio Reinvestment Zone #44,,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004557,29.438375,-98.471953,ldad_county_centroid
000004558,abatement,San Antonio City,San Antonio,City,Con-Way Freights & Setzer Properties,Bexar,2010-10-28,Expired,City of San Antonio Reinvestment Zone #47,,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004558,29.438375,-98.471953,ldad_county_centroid
000004559,abatement,San Antonio City,San Antonio,City,TX Solar 1 LLC,Bexar,2010-03-04,Expired,City of San Antonio Reinvestment Zone #50,,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004559,29.438375,-98.471953,ldad_county_centroid
000004560,abatement,San Antonio City,San Antonio,City,Rocky Creek Partners,Bexar,2012-01-19,Expired,City of San Antonio Rocky Creek Reinvestment Zone,491710,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004560,29.438375,-98.471953,ldad_county_centroid
000004561,abatement,San Antonio City,San Antonio,City,Toyota Motor Manufacturing Texas Inc (Tacoma),Bexar,2010-03-09,Expired,City of San Antonio Toyota Tacoma Reinvestment Zone,,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004561,29.438375,-98.471953,ldad_county_centroid
000004562,abatement,San Antonio City,San Antonio,City,United Parcel Services,Bexar,2014-09-04,Expired,City of San Antonio UPS Reinvestment Zone,5802232,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004562,29.438375,-98.471953,ldad_county_centroid
000004563,abatement,Seagoville City,Seagoville,City,Tractor Supply Company,Dallas,2016-01-04,Expired,City of Seagoville Reinvestment Zone #2,,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004563,32.767396,-96.777300,ldad_county_centroid
000004564,abatement,Austin County,Austin,County,Blencor LLC,Austin,1900-01-01,Expired,City of Sealy Enterprise Zone,4239840,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004564,29.849270,-96.274196,ldad_county_centroid
000004565,abatement,Seguin City,Seguin,City,Tractor Supply Company of Texas LP,Guadalupe,2014-10-21,Expired,City of Seguin Reinvestment Zone #2014-60,104117,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004565,29.611795,-97.964652,ldad_county_centroid
000004566,abatement,Selma City,Selma,City,Curtis C. Gunn Ltd,Bexar,1900-01-01,Expired,City of Selma Reinvestment Zone #2,1201054,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004566,29.438375,-98.471953,ldad_county_centroid
000004567,abatement,Selma City,Selma,City,Curtis C. Gunn Ltd,Bexar,1900-01-01,Expired,City of Selma Reinvestment Zone #2,1299367,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004567,29.438375,-98.471953,ldad_county_centroid
000004568,abatement,Selma City,Selma,City,Curtis C. Gunn Ltd,Bexar,1900-01-01,Expired,City of Selma Reinvestment Zone #2,1785714,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004568,29.438375,-98.471953,ldad_county_centroid
000004569,abatement,Selma City,Selma,City,O'Reilly Auto Enterprises LLC,Bexar,2015-02-03,Expired,City of Selma Reinvestment Zone #3,1360810,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004569,29.438375,-98.471953,ldad_county_centroid
000004570,abatement,Selma City,Selma,City,Exxon Mobil,Bexar,2014-07-17,Expired,City of Selma Reinvestment Zone #4,308000000,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004570,29.438375,-98.471953,ldad_county_centroid
000004572,abatement,Sherman City,Sherman,City,JP Hart Lumber County LLC,Grayson,2018-01-01,Expired,City of Sherman Industrial Reinvestment Zone #122017-01,139491,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004572,33.678735,-96.661962,ldad_county_centroid
000004573,abatement,Sherman City,Sherman,City,Barton Capital Ltd,Grayson,2011-01-17,Expired,City of Sherman Reinvestment Zone #10,72000,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004573,33.678735,-96.661962,ldad_county_centroid
000004574,abatement,Sherman City,Sherman,City,Cupid Investments,Grayson,1900-01-01,Expired,City of Sherman Reinvestment Zone #10,1820,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004574,33.678735,-96.661962,ldad_county_centroid
000004575,abatement,Sherman City,Sherman,City,Cupid Investments,Grayson,2012-01-06,Expired,City of Sherman Reinvestment Zone #10,80000,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004575,33.678735,-96.661962,ldad_county_centroid
000004576,abatement,Sherman City,Sherman,City,Curt Simmons,Grayson,2012-09-17,Expired,City of Sherman Reinvestment Zone #10,55000,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004576,33.678735,-96.661962,ldad_county_centroid
000004577,abatement,Sherman City,Sherman,City,"Gonzalez, Navarro, Ramirez",Grayson,2010-05-03,Expired,City of Sherman Reinvestment Zone #10,60000,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004577,33.678735,-96.661962,ldad_county_centroid
000004578,abatement,Sherman City,Sherman,City,Habitat for Humanity of Grayson County,Grayson,1900-01-01,Expired,City of Sherman Reinvestment Zone #10,3528,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004578,33.678735,-96.661962,ldad_county_centroid
000004579,abatement,Sherman City,Sherman,City,Habitat for Humanity of Grayson County,Grayson,1900-01-01,Expired,City of Sherman Reinvestment Zone #10,5000,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004579,33.678735,-96.661962,ldad_county_centroid
000004580,abatement,Sherman City,Sherman,City,Habitat for Humanity of Grayson County,Grayson,2010-04-19,Expired,City of Sherman Reinvestment Zone #10,53000,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004580,33.678735,-96.661962,ldad_county_centroid
000004581,abatement,Sherman City,Sherman,City,Habitat for Humanity of Grayson County,Grayson,2010-10-04,Expired,City of Sherman Reinvestment Zone #10,55000,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004581,33.678735,-96.661962,ldad_county_centroid
000004582,abatement,Sherman City,Sherman,City,Joey and Lynn Womble,Grayson,2010-04-05,Expired,City of Sherman Reinvestment Zone #10,71900,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004582,33.678735,-96.661962,ldad_county_centroid
000004583,abatement,Sherman City,Sherman,City,Joey and Lynn Womble,Grayson,2010-04-05,Expired,City of Sherman Reinvestment Zone #10,5000,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004583,33.678735,-96.661962,ldad_county_centroid
000004584,abatement,Sherman City,Sherman,City,Kight Family LP,Grayson,2011-01-01,Expired,City of Sherman Reinvestment Zone #10,55000,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004584,33.678735,-96.661962,ldad_county_centroid
000004585,abatement,Sherman City,Sherman,City,Kight Family LP,Grayson,2011-10-03,Expired,City of Sherman Reinvestment Zone #10,52500,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004585,33.678735,-96.661962,ldad_county_centroid
000004586,abatement,Sherman City,Sherman,City,Kight Family LP,Grayson,2011-08-15,Expired,City of Sherman Reinvestment Zone #10,57500,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004586,33.678735,-96.661962,ldad_county_centroid
000004587,abatement,Sherman City,Sherman,City,Larry D. Scruggs,Grayson,2012-06-18,Expired,City of Sherman Reinvestment Zone #10,140000,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004587,33.678735,-96.661962,ldad_county_centroid
000004588,abatement,Sherman City,Sherman,City,Marcus Johnson,Grayson,1900-01-01,Expired,City of Sherman Reinvestment Zone #10,5130,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004588,33.678735,-96.661962,ldad_county_centroid
000004589,abatement,Sherman City,Sherman,City,Maria Tobar,Grayson,2011-12-20,Expired,City of Sherman Reinvestment Zone #10,100000,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004589,33.678735,-96.661962,ldad_county_centroid
000004590,abatement,Sherman City,Sherman,City,Mario Tobar,Grayson,2012-01-07,Expired,City of Sherman Reinvestment Zone #10,75000,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004590,33.678735,-96.661962,ldad_county_centroid
000004591,abatement,Sherman City,Sherman,City,U.S. Invested Interest LLC,Grayson,2011-01-03,Expired,City of Sherman Reinvestment Zone #10,70000,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004591,33.678735,-96.661962,ldad_county_centroid
000004592,abatement,Sherman City,Sherman,City,US Invested Interest LLC,Grayson,2011-01-01,Expired,City of Sherman Reinvestment Zone #10,6706,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004592,33.678735,-96.661962,ldad_county_centroid
000004593,abatement,Sherman City,Sherman,City,Globitech Inc,Grayson,2010-12-06,Expired,City of Sherman Reinvestment Zone #11 (112010-1),19037300,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004593,33.678735,-96.661962,ldad_county_centroid
000004595,abatement,Sherman City,Sherman,City,Kaiser Aluminum Products LLC,Grayson,2015-05-04,Expired,City of Sherman Reinvestment Zone #4 (Industrial Zone #042015-1),,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004595,33.678735,-96.661962,ldad_county_centroid
000004597,abatement,Sherman City,Sherman,City,Panda Sherman Power LLC,Grayson,2011-10-03,Expired,City of Sherman Reinvestment Zone #5,,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004597,33.678735,-96.661962,ldad_county_centroid
