layer_id,lat,lon,name,plant_code,county,technology,capacity,sector,inr,fuel,mw,zone,poi,entity,funnel_stage,group,under_construction,commissioned,capacity_mw,operator,voltage,osm_id,depth_ft,use,aquifer,project,manu,model,cap_kw,year
wind,32.01949,-102.8197,,,WINKLER COUNTY,,,,,,,,,,,,,2009,1.65,,,,,,,Notrees,Vestas,V82-1.65,1650.0,2009
wind,32.0186,-102.82279,,,WINKLER COUNTY,,,,,,,,,,,,,2009,1.65,,,,,,,Notrees,Vestas,V82-1.65,1650.0,2009
wind,32.01749,-102.82589,,,WINKLER COUNTY,,,,,,,,,,,,,2009,1.65,,,,,,,Notrees,Vestas,V82-1.65,1650.0,2009
wind,32.01669,-102.82909,,,WINKLER COUNTY,,,,,,,,,,,,,2009,1.65,,,,,,,Notrees,Vestas,V82-1.65,1650.0,2009
wind,32.0158,-102.83219,,,WINKLER COUNTY,,,,,,,,,,,,,2009,1.65,,,,,,,Notrees,Vestas,V82-1.65,1650.0,2009
wind,32.0149,-102.83539,,,WINKLER COUNTY,,,,,,,,,,,,,2009,1.65,,,,,,,Notrees,Vestas,V82-1.65,1650.0,2009
wind,32.01419,-102.83859,,,WINKLER COUNTY,,,,,,,,,,,,,2009,1.65,,,,,,,Notrees,Vestas,V82-1.65,1650.0,2009
wind,32.0131,-102.84169,,,WINKLER COUNTY,,,,,,,,,,,,,2009,1.65,,,,,,,Notrees,Vestas,V82-1.65,1650.0,2009
wind,32.0099,-102.84319,,,WINKLER COUNTY,,,,,,,,,,,,,2009,1.65,,,,,,,Notrees,Vestas,V82-1.65,1650.0,2009
wind,32.0088,-102.8458,,,WINKLER COUNTY,,,,,,,,,,,,,2009,1.65,,,,,,,Notrees,Vestas,V82-1.65,1650.0,2009
wind,32.0074,-102.84799,,,WINKLER COUNTY,,,,,,,,,,,,,2009,1.65,,,,,,,Notrees,Vestas,V82-1.65,1650.0,2009
wind,32.0047,-102.84999,,,WINKLER COUNTY,,,,,,,,,,,,,2009,1.65,,,,,,,Notrees,Vestas,V82-1.65,1650.0,2009
wind,32.0028,-102.85189,,,WINKLER COUNTY,,,,,,,,,,,,,2009,1.65,,,,,,,Notrees,Vestas,V82-1.65,1650.0,2009
wind,32.0084,-102.82069,,,WINKLER COUNTY,,,,,,,,,,,,,2009,1.65,,,,,,,Notrees,Vestas,V82-1.65,1650.0,2009
wind,32.00779,-102.82419,,,WINKLER COUNTY,,,,,,,,,,,,,2009,1.65,,,,,,,Notrees,Vestas,V82-1.65,1650.0,2009
wind,32.0067,-102.82769,,,WINKLER COUNTY,,,,,,,,,,,,,2009,1.65,,,,,,,Notrees,Vestas,V82-1.65,1650.0,2009
wind,32.0058,-102.83129,,,WINKLER COUNTY,,,,,,,,,,,,,2009,1.65,,,,,,,Notrees,Vestas,V82-1.65,1650.0,2009
wind,32.0046,-102.83469,,,WINKLER COUNTY,,,,,,,,,,,,,2009,1.65,,,,,,,Notrees,Vestas,V82-1.65,1650.0,2009
wind,32.003,-102.83799,,,WINKLER COUNTY,,,,,,,,,,,,,2009,1.65,,,,,,,Notrees,Vestas,V82-1.65,1650.0,2009
wind,32.00029,-102.84129,,,WINKLER COUNTY,,,,,,,,,,,,,2009,1.65,,,,,,,Notrees,Vestas,V82-1.65,1650.0,2009
wind,31.99859,-102.84479,,,WINKLER COUNTY,,,,,,,,,,,,,2009,1.65,,,,,,,Notrees,Vestas,V82-1.65,1650.0,2009
wind,31.9971,-102.84989,,,WINKLER COUNTY,,,,,,,,,,,,,2009,1.65,,,,,,,Notrees,Vestas,V82-1.65,1650.0,2009
wind,31.9952,-102.85189,,,WINKLER COUNTY,,,,,,,,,,,,,2009,1.65,,,,,,,Notrees,Vestas,V82-1.65,1650.0,2009
wind,31.9955,-102.85469,,,WINKLER COUNTY,,,,,,,,,,,,,2009,1.65,,,,,,,Notrees,Vestas,V82-1.65,1650.0,2009
wind,31.9921,-102.85569,,,WINKLER COUNTY,,,,,,,,,,,,,2009,1.65,,,,,,,Notrees,Vestas,V82-1.65,1650.0,2009
wind,31.9922,-102.85839,,,WINKLER COUNTY,,,,,,,,,,,,,2009,1.65,,,,,,,Notrees,Vestas,V82-1.65,1650.0,2009
wind,31.99229,-102.86119,,,WINKLER COUNTY,,,,,,,,,,,,,2009,1.65,,,,,,,Notrees,Vestas,V82-1.65,1650.0,2009
wind,31.9898,-102.86279,,,WINKLER COUNTY,,,,,,,,,,,,,2009,1.65,,,,,,,Notrees,Vestas,V82-1.65,1650.0,2009
wind,31.9963,-102.82069,,,WINKLER COUNTY,,,,,,,,,,,,,2009,1.65,,,,,,,Notrees,Vestas,V82-1.65,1650.0,2009
wind,31.9956,-102.82439,,,WINKLER COUNTY,,,,,,,,,,,,,2009,1.65,,,,,,,Notrees,Vestas,V82-1.65,1650.0,2009
wind,31.995,-102.82809,,,WINKLER COUNTY,,,,,,,,,,,,,2009,1.65,,,,,,,Notrees,Vestas,V82-1.65,1650.0,2009
wind,31.9942,-102.83169,,,WINKLER COUNTY,,,,,,,,,,,,,2009,1.65,,,,,,,Notrees,Vestas,V82-1.65,1650.0,2009
wind,32.5313,-99.46119,,,SHACKELFORD COUNTY,,,,,,,,,,,,,2008,2.0,,,,,,,Lone Star II,Gamesa,G87-2.0,2000.0,2008
wind,32.53009,-99.467,,,SHACKELFORD COUNTY,,,,,,,,,,,,,2008,2.0,,,,,,,Lone Star II,Gamesa,G87-2.0,2000.0,2008
wind,32.5295,-99.47299,,,SHACKELFORD COUNTY,,,,,,,,,,,,,2008,2.0,,,,,,,Lone Star II,Gamesa,G87-2.0,2000.0,2008
wind,32.5136,-100.52609,,,NOLAN COUNTY,,,,,,,,,,,,,2009,1.0,,,,,,,Inadale (Roscoe IV),Mitsubishi,MWT62/1.0,1000.0,2009
wind,32.49719,-100.56099,,,NOLAN COUNTY,,,,,,,,,,,,,2009,1.0,,,,,,,Inadale (Roscoe IV),Mitsubishi,MWT62/1.0,1000.0,2009
wind,32.4754,-100.54229,,,NOLAN COUNTY,,,,,,,,,,,,,2009,1.0,,,,,,,Inadale (Roscoe IV),Mitsubishi,MWT62/1.0,1000.0,2009
wind,32.53869,-100.63979,,,FISHER COUNTY,,,,,,,,,,,,,2009,1.0,,,,,,,Inadale (Roscoe IV),Mitsubishi,MWT62/1.0,1000.0,2009
wind,32.5123,-100.58509,,,NOLAN COUNTY,,,,,,,,,,,,,2009,1.0,,,,,,,Inadale (Roscoe IV),Mitsubishi,MWT62/1.0,1000.0,2009
wind,32.53109,-100.65219,,,FISHER COUNTY,,,,,,,,,,,,,2009,1.0,,,,,,,Inadale (Roscoe IV),Mitsubishi,MWT62/1.0,1000.0,2009
wind,32.51569,-100.6349,,,NOLAN COUNTY,,,,,,,,,,,,,2009,1.0,,,,,,,Inadale (Roscoe IV),Mitsubishi,MWT62/1.0,1000.0,2009
wind,32.49799,-100.5854,,,NOLAN COUNTY,,,,,,,,,,,,,2009,1.0,,,,,,,Inadale (Roscoe IV),Mitsubishi,MWT62/1.0,1000.0,2009
wind,32.49759,-100.58259,,,NOLAN COUNTY,,,,,,,,,,,,,2009,1.0,,,,,,,Inadale (Roscoe IV),Mitsubishi,MWT62/1.0,1000.0,2009
wind,32.49699,-100.58019,,,NOLAN COUNTY,,,,,,,,,,,,,2009,1.0,,,,,,,Inadale (Roscoe IV),Mitsubishi,MWT62/1.0,1000.0,2009
wind,32.961,-101.61159,,,BORDEN COUNTY,,,,,,,,,,,,,2008,1.0,,,,,,,Bull Creek,Mitsubishi,MWT62/1.0,1000.0,2008
wind,32.961,-101.60929,,,BORDEN COUNTY,,,,,,,,,,,,,2008,1.0,,,,,,,Bull Creek,Mitsubishi,MWT62/1.0,1000.0,2008
wind,32.961,-101.60689,,,BORDEN COUNTY,,,,,,,,,,,,,2008,1.0,,,,,,,Bull Creek,Mitsubishi,MWT62/1.0,1000.0,2008
wind,32.961,-101.60449,,,BORDEN COUNTY,,,,,,,,,,,,,2008,1.0,,,,,,,Bull Creek,Mitsubishi,MWT62/1.0,1000.0,2008
wind,32.961,-101.60219,,,BORDEN COUNTY,,,,,,,,,,,,,2008,1.0,,,,,,,Bull Creek,Mitsubishi,MWT62/1.0,1000.0,2008
wind,32.961,-101.59979,,,BORDEN COUNTY,,,,,,,,,,,,,2008,1.0,,,,,,,Bull Creek,Mitsubishi,MWT62/1.0,1000.0,2008
wind,32.961,-101.59739,,,BORDEN COUNTY,,,,,,,,,,,,,2008,1.0,,,,,,,Bull Creek,Mitsubishi,MWT62/1.0,1000.0,2008
wind,32.961,-101.61399,,,BORDEN COUNTY,,,,,,,,,,,,,2008,1.0,,,,,,,Bull Creek,Mitsubishi,MWT62/1.0,1000.0,2008
wind,32.95359,-101.59689,,,BORDEN COUNTY,,,,,,,,,,,,,2008,1.0,,,,,,,Bull Creek,Mitsubishi,MWT62/1.0,1000.0,2008
wind,32.95329,-101.59459,,,BORDEN COUNTY,,,,,,,,,,,,,2008,1.0,,,,,,,Bull Creek,Mitsubishi,MWT62/1.0,1000.0,2008
wind,32.95309,-101.59239,,,BORDEN COUNTY,,,,,,,,,,,,,2008,1.0,,,,,,,Bull Creek,Mitsubishi,MWT62/1.0,1000.0,2008
wind,32.95279,-101.59009,,,BORDEN COUNTY,,,,,,,,,,,,,2008,1.0,,,,,,,Bull Creek,Mitsubishi,MWT62/1.0,1000.0,2008
wind,36.4787,-101.38239,,,HANSFORD COUNTY,,,,,,,,,,,,,2009,1.5,,,,,,,Noble Great Plains,GE Wind,GE1.5-77,1500.0,2009
wind,36.48509,-101.39299,,,HANSFORD COUNTY,,,,,,,,,,,,,2009,1.5,,,,,,,Noble Great Plains,GE Wind,GE1.5-77,1500.0,2009
wind,32.4778,-100.55779,,,NOLAN COUNTY,,,,,,,,,,,,,2009,1.0,,,,,,,Inadale (Roscoe IV),Mitsubishi,MWT62/1.0,1000.0,2009
wind,32.54149,-100.5957,,,FISHER COUNTY,,,,,,,,,,,,,2009,1.0,,,,,,,Inadale (Roscoe IV),Mitsubishi,MWT62/1.0,1000.0,2009
wind,32.5351,-100.6591,,,FISHER COUNTY,,,,,,,,,,,,,2009,1.0,,,,,,,Inadale (Roscoe IV),Mitsubishi,MWT62/1.0,1000.0,2009
wind,32.53359,-100.65739,,,FISHER COUNTY,,,,,,,,,,,,,2009,1.0,,,,,,,Inadale (Roscoe IV),Mitsubishi,MWT62/1.0,1000.0,2009
wind,32.49669,-100.57039,,,NOLAN COUNTY,,,,,,,,,,,,,2009,1.0,,,,,,,Inadale (Roscoe IV),Mitsubishi,MWT62/1.0,1000.0,2009
wind,32.52459,-100.68189,,,MITCHELL COUNTY,,,,,,,,,,,,,2009,1.0,,,,,,,Inadale (Roscoe IV),Mitsubishi,MWT62/1.0,1000.0,2009
wind,32.5258,-100.67799,,,SCURRY COUNTY,,,,,,,,,,,,,2009,1.0,,,,,,,Inadale (Roscoe IV),Mitsubishi,MWT62/1.0,1000.0,2009
wind,32.5258,-100.67389,,,SCURRY COUNTY,,,,,,,,,,,,,2009,1.0,,,,,,,Inadale (Roscoe IV),Mitsubishi,MWT62/1.0,1000.0,2009
wind,32.41689,-100.1042,,,TAYLOR COUNTY,,,,,,,,,,,,,2009,2.3,,,,,,,South Trent Mesa,Siemens,SWT-2.3-82,2300.0,2009
wind,32.4115,-100.10749,,,TAYLOR COUNTY,,,,,,,,,,,,,2009,2.3,,,,,,,South Trent Mesa,Siemens,SWT-2.3-82,2300.0,2009
wind,32.41349,-100.10959,,,TAYLOR COUNTY,,,,,,,,,,,,,2009,2.3,,,,,,,South Trent Mesa,Siemens,SWT-2.3-82,2300.0,2009
wind,32.40429,-100.11189,,,TAYLOR COUNTY,,,,,,,,,,,,,2009,2.3,,,,,,,South Trent Mesa,Siemens,SWT-2.3-82,2300.0,2009
wind,32.41299,-100.11429,,,TAYLOR COUNTY,,,,,,,,,,,,,2009,2.3,,,,,,,South Trent Mesa,Siemens,SWT-2.3-82,2300.0,2009
wind,32.4143,-100.11679,,,TAYLOR COUNTY,,,,,,,,,,,,,2009,2.3,,,,,,,South Trent Mesa,Siemens,SWT-2.3-82,2300.0,2009
wind,32.41419,-100.12009,,,TAYLOR COUNTY,,,,,,,,,,,,,2009,2.3,,,,,,,South Trent Mesa,Siemens,SWT-2.3-82,2300.0,2009
wind,32.41369,-100.12349,,,TAYLOR COUNTY,,,,,,,,,,,,,2009,2.3,,,,,,,South Trent Mesa,Siemens,SWT-2.3-82,2300.0,2009
wind,32.412,-100.12599,,,TAYLOR COUNTY,,,,,,,,,,,,,2009,2.3,,,,,,,South Trent Mesa,Siemens,SWT-2.3-82,2300.0,2009
wind,32.41259,-100.12829,,,TAYLOR COUNTY,,,,,,,,,,,,,2009,2.3,,,,,,,South Trent Mesa,Siemens,SWT-2.3-82,2300.0,2009
wind,32.41319,-100.13069,,,TAYLOR COUNTY,,,,,,,,,,,,,2009,2.3,,,,,,,South Trent Mesa,Siemens,SWT-2.3-82,2300.0,2009
wind,32.4139,-100.1331,,,TAYLOR COUNTY,,,,,,,,,,,,,2009,2.3,,,,,,,South Trent Mesa,Siemens,SWT-2.3-82,2300.0,2009
wind,32.41499,-100.13519,,,TAYLOR COUNTY,,,,,,,,,,,,,2009,2.3,,,,,,,South Trent Mesa,Siemens,SWT-2.3-82,2300.0,2009
wind,32.4147,-100.13759,,,TAYLOR COUNTY,,,,,,,,,,,,,2009,2.3,,,,,,,South Trent Mesa,Siemens,SWT-2.3-82,2300.0,2009
wind,32.41589,-100.13969,,,TAYLOR COUNTY,,,,,,,,,,,,,2009,2.3,,,,,,,South Trent Mesa,Siemens,SWT-2.3-82,2300.0,2009
wind,32.41769,-100.14199,,,TAYLOR COUNTY,,,,,,,,,,,,,2009,2.3,,,,,,,South Trent Mesa,Siemens,SWT-2.3-82,2300.0,2009
wind,32.42019,-100.1443,,,TAYLOR COUNTY,,,,,,,,,,,,,2009,2.3,,,,,,,South Trent Mesa,Siemens,SWT-2.3-82,2300.0,2009
wind,32.40159,-100.14319,,,TAYLOR COUNTY,,,,,,,,,,,,,2009,2.3,,,,,,,South Trent Mesa,Siemens,SWT-2.3-82,2300.0,2009
wind,32.418,-100.14809,,,TAYLOR COUNTY,,,,,,,,,,,,,2009,2.3,,,,,,,South Trent Mesa,Siemens,SWT-2.3-82,2300.0,2009
wind,32.41739,-100.1573,,,NOLAN COUNTY,,,,,,,,,,,,,2009,2.3,,,,,,,South Trent Mesa,Siemens,SWT-2.3-82,2300.0,2009
wind,32.4181,-100.16019,,,NOLAN COUNTY,,,,,,,,,,,,,2009,2.3,,,,,,,South Trent Mesa,Siemens,SWT-2.3-82,2300.0,2009
wind,32.4203,-100.16309,,,NOLAN COUNTY,,,,,,,,,,,,,2009,2.3,,,,,,,South Trent Mesa,Siemens,SWT-2.3-82,2300.0,2009
wind,32.4092,-100.26229,,,NOLAN COUNTY,,,,,,,,,,,,,2009,2.3,,,,,,,South Trent Mesa,Siemens,SWT-2.3-82,2300.0,2009
wind,32.41909,-100.16959,,,NOLAN COUNTY,,,,,,,,,,,,,2009,2.3,,,,,,,South Trent Mesa,Siemens,SWT-2.3-82,2300.0,2009
wind,32.4185,-100.17259,,,NOLAN COUNTY,,,,,,,,,,,,,2009,2.3,,,,,,,South Trent Mesa,Siemens,SWT-2.3-82,2300.0,2009
wind,32.41969,-100.23529,,,NOLAN COUNTY,,,,,,,,,,,,,2009,2.3,,,,,,,South Trent Mesa,Siemens,SWT-2.3-82,2300.0,2009
wind,33.58089,-101.82389,,,LUBBOCK COUNTY,,,,,,,,,,,,,2005,0.66,,,,,,,American Windmill Museum,Vestas,V47-0.66,660.0,2005
wind,32.41509,-100.18449,,,NOLAN COUNTY,,,,,,,,,,,,,2009,2.3,,,,,,,South Trent Mesa,Siemens,SWT-2.3-82,2300.0,2009
wind,32.42139,-100.1871,,,NOLAN COUNTY,,,,,,,,,,,,,2009,2.3,,,,,,,South Trent Mesa,Siemens,SWT-2.3-82,2300.0,2009
wind,32.4096,-100.25929,,,NOLAN COUNTY,,,,,,,,,,,,,2009,2.3,,,,,,,South Trent Mesa,Siemens,SWT-2.3-82,2300.0,2009
wind,32.42059,-100.20249,,,NOLAN COUNTY,,,,,,,,,,,,,2009,2.3,,,,,,,South Trent Mesa,Siemens,SWT-2.3-82,2300.0,2009
wind,32.4209,-100.20979,,,NOLAN COUNTY,,,,,,,,,,,,,2009,2.3,,,,,,,South Trent Mesa,Siemens,SWT-2.3-82,2300.0,2009
wind,32.41169,-100.24269,,,NOLAN COUNTY,,,,,,,,,,,,,2009,2.3,,,,,,,South Trent Mesa,Siemens,SWT-2.3-82,2300.0,2009
wind,32.41039,-100.24579,,,NOLAN COUNTY,,,,,,,,,,,,,2009,2.3,,,,,,,South Trent Mesa,Siemens,SWT-2.3-82,2300.0,2009
wind,32.40889,-100.25659,,,NOLAN COUNTY,,,,,,,,,,,,,2009,2.3,,,,,,,South Trent Mesa,Siemens,SWT-2.3-82,2300.0,2009
wind,32.41739,-100.25549,,,NOLAN COUNTY,,,,,,,,,,,,,2009,2.3,,,,,,,South Trent Mesa,Siemens,SWT-2.3-82,2300.0,2009
wind,32.41719,-100.25879,,,NOLAN COUNTY,,,,,,,,,,,,,2009,2.3,,,,,,,South Trent Mesa,Siemens,SWT-2.3-82,2300.0,2009
wind,32.41969,-100.23919,,,NOLAN COUNTY,,,,,,,,,,,,,2009,2.3,,,,,,,South Trent Mesa,Siemens,SWT-2.3-82,2300.0,2009
wind,32.42149,-100.24659,,,NOLAN COUNTY,,,,,,,,,,,,,2009,2.3,,,,,,,South Trent Mesa,Siemens,SWT-2.3-82,2300.0,2009
wind,32.42209,-100.24949,,,NOLAN COUNTY,,,,,,,,,,,,,2009,2.3,,,,,,,South Trent Mesa,Siemens,SWT-2.3-82,2300.0,2009
wind,32.4222,-100.2524,,,NOLAN COUNTY,,,,,,,,,,,,,2009,2.3,,,,,,,South Trent Mesa,Siemens,SWT-2.3-82,2300.0,2009
wind,32.4185,-100.26419,,,NOLAN COUNTY,,,,,,,,,,,,,2009,2.3,,,,,,,South Trent Mesa,Siemens,SWT-2.3-82,2300.0,2009
wind,32.4195,-100.26709,,,NOLAN COUNTY,,,,,,,,,,,,,2009,2.3,,,,,,,South Trent Mesa,Siemens,SWT-2.3-82,2300.0,2009
wind,32.42059,-100.26989,,,NOLAN COUNTY,,,,,,,,,,,,,2009,2.3,,,,,,,South Trent Mesa,Siemens,SWT-2.3-82,2300.0,2009
wind,32.2879,-100.13439,,,TAYLOR COUNTY,,,,,,,,,,,,,2008,2.3,,,,,,,Buffalo Gap 3,Siemens,SWT-2.3-93,2300.0,2008
wind,32.30359,-100.17839,,,NOLAN COUNTY,,,,,,,,,,,,,2008,2.3,,,,,,,Buffalo Gap 3,Siemens,SWT-2.3-93,2300.0,2008
wind,32.30299,-100.18119,,,NOLAN COUNTY,,,,,,,,,,,,,2008,2.3,,,,,,,Buffalo Gap 3,Siemens,SWT-2.3-93,2300.0,2008
wind,32.30359,-100.18409,,,NOLAN COUNTY,,,,,,,,,,,,,2008,2.3,,,,,,,Buffalo Gap 3,Siemens,SWT-2.3-93,2300.0,2008
wind,32.3057,-100.20449,,,NOLAN COUNTY,,,,,,,,,,,,,2008,2.3,,,,,,,Buffalo Gap 3,Siemens,SWT-2.3-93,2300.0,2008
wind,32.3056,-100.20749,,,NOLAN COUNTY,,,,,,,,,,,,,2008,2.3,,,,,,,Buffalo Gap 3,Siemens,SWT-2.3-93,2300.0,2008
wind,36.49609,-101.36009,,,HANSFORD COUNTY,,,,,,,,,,,,,2009,1.5,,,,,,,Noble Great Plains,GE Wind,GE1.5-77,1500.0,2009
wind,33.5547,-101.79719,,,LUBBOCK COUNTY,,,,,,,,,,,,,2008,1.0,,,,,,,PYCO Soaring Wind Farm,Fuhrlander,FL1000,1000.0,2008
wind,32.55479,-99.45699,,,SHACKELFORD COUNTY,,,,,,,,,,,,,2008,2.0,,,,,,,Lone Star II,Gamesa,G87-2.0,2000.0,2008
wind,33.55249,-101.78959,,,LUBBOCK COUNTY,,,,,,,,,,,,,2008,1.0,,,,,,,PYCO Soaring Wind Farm,Fuhrlander,FL1000,1000.0,2008
wind,33.54969,-101.79019,,,LUBBOCK COUNTY,,,,,,,,,,,,,2008,1.0,,,,,,,PYCO Soaring Wind Farm,Fuhrlander,FL1000,1000.0,2008
wind,33.54969,-101.79299,,,LUBBOCK COUNTY,,,,,,,,,,,,,2008,1.0,,,,,,,PYCO Soaring Wind Farm,Fuhrlander,FL1000,1000.0,2008
wind,33.54979,-101.79709,,,LUBBOCK COUNTY,,,,,,,,,,,,,2008,1.0,,,,,,,PYCO Soaring Wind Farm,Fuhrlander,FL1000,1000.0,2008
wind,33.54989,-101.80039,,,LUBBOCK COUNTY,,,,,,,,,,,,,2008,1.0,,,,,,,PYCO Soaring Wind Farm,Fuhrlander,FL1000,1000.0,2008
wind,33.55249,-101.80019,,,LUBBOCK COUNTY,,,,,,,,,,,,,2008,1.0,,,,,,,PYCO Soaring Wind Farm,Fuhrlander,FL1000,1000.0,2008
wind,32.572,-99.52339,,,SHACKELFORD COUNTY,,,,,,,,,,,,,2008,2.0,,,,,,,Lone Star II,Gamesa,G87-2.0,2000.0,2008
wind,32.57069,-99.52039,,,SHACKELFORD COUNTY,,,,,,,,,,,,,2008,2.0,,,,,,,Lone Star II,Gamesa,G87-2.0,2000.0,2008
wind,32.55579,-99.51029,,,SHACKELFORD COUNTY,,,,,,,,,,,,,2007,2.0,,,,,,,Lone Star II,Gamesa,G87-2.0,2000.0,2007
wind,32.5739,-99.52919,,,SHACKELFORD COUNTY,,,,,,,,,,,,,2008,2.0,,,,,,,Lone Star II,Gamesa,G87-2.0,2000.0,2008
wind,32.5728,-99.52629,,,SHACKELFORD COUNTY,,,,,,,,,,,,,2008,2.0,,,,,,,Lone Star II,Gamesa,G87-2.0,2000.0,2008
wind,32.544,-99.47059,,,SHACKELFORD COUNTY,,,,,,,,,,,,,2008,2.0,,,,,,,Lone Star II,Gamesa,G87-2.0,2000.0,2008
wind,32.55819,-99.53089,,,SHACKELFORD COUNTY,,,,,,,,,,,,,2007,2.0,,,,,,,Lone Star II,Gamesa,G87-2.0,2000.0,2007
wind,32.5589,-99.53379,,,SHACKELFORD COUNTY,,,,,,,,,,,,,2007,2.0,,,,,,,Lone Star II,Gamesa,G87-2.0,2000.0,2007
wind,32.5593,-99.537,,,SHACKELFORD COUNTY,,,,,,,,,,,,,2007,2.0,,,,,,,Lone Star II,Gamesa,G87-2.0,2000.0,2007
wind,32.55969,-99.54019,,,SHACKELFORD COUNTY,,,,,,,,,,,,,2007,2.0,,,,,,,Lone Star II,Gamesa,G87-2.0,2000.0,2007
wind,32.56009,-99.54319,,,SHACKELFORD COUNTY,,,,,,,,,,,,,2007,2.0,,,,,,,Lone Star II,Gamesa,G87-2.0,2000.0,2007
wind,32.56709,-99.5538,,,SHACKELFORD COUNTY,,,,,,,,,,,,,2008,2.0,,,,,,,Lone Star II,Gamesa,G87-2.0,2000.0,2008
wind,32.52539,-99.53209,,,SHACKELFORD COUNTY,,,,,,,,,,,,,2008,2.0,,,,,,,Lone Star II,Gamesa,G87-2.0,2000.0,2008
wind,32.5038,-99.52809,,,CALLAHAN COUNTY,,,,,,,,,,,,,2007,2.0,,,,,,,Lone Star II,Gamesa,G87-2.0,2000.0,2007
wind,32.502,-99.53299,,,CALLAHAN COUNTY,,,,,,,,,,,,,2007,2.0,,,,,,,Lone Star II,Gamesa,G87-2.0,2000.0,2007
wind,32.50139,-99.53549,,,CALLAHAN COUNTY,,,,,,,,,,,,,2007,2.0,,,,,,,Lone Star II,Gamesa,G87-2.0,2000.0,2007
wind,32.50139,-99.53809,,,CALLAHAN COUNTY,,,,,,,,,,,,,2008,2.0,,,,,,,Lone Star II,Gamesa,G87-2.0,2000.0,2008
wind,32.50129,-99.5407,,,CALLAHAN COUNTY,,,,,,,,,,,,,2008,2.0,,,,,,,Lone Star II,Gamesa,G87-2.0,2000.0,2008
wind,32.8015,-100.89759,,,SCURRY COUNTY,,,,,,,,,,,,,2007,1.5,,,,,,,Camp Springs II,GE Wind,GE1.5-77,1500.0,2007
wind,32.503,-99.53059,,,CALLAHAN COUNTY,,,,,,,,,,,,,2007,2.0,,,,,,,Lone Star II,Gamesa,G87-2.0,2000.0,2007
wind,32.5025,-99.54299,,,CALLAHAN COUNTY,,,,,,,,,,,,,2008,2.0,,,,,,,Lone Star II,Gamesa,G87-2.0,2000.0,2008
wind,32.5062,-99.54609,,,CALLAHAN COUNTY,,,,,,,,,,,,,2008,2.0,,,,,,,Lone Star II,Gamesa,G87-2.0,2000.0,2008
wind,32.50879,-99.55119,,,CALLAHAN COUNTY,,,,,,,,,,,,,2008,2.0,,,,,,,Lone Star II,Gamesa,G87-2.0,2000.0,2008
wind,32.50869,-99.5538,,,CALLAHAN COUNTY,,,,,,,,,,,,,2008,2.0,,,,,,,Lone Star II,Gamesa,G87-2.0,2000.0,2008
wind,33.79919,-101.01069,,,DICKENS COUNTY,,,,,,,,,,,,,2008,1.5,,,,,,,McAdoo,GE Wind,GE1.5-77,1500.0,2008
wind,33.79329,-101.03589,,,DICKENS COUNTY,,,,,,,,,,,,,2008,1.5,,,,,,,McAdoo,GE Wind,GE1.5-77,1500.0,2008
wind,35.9955,-101.85949,,,MOORE COUNTY,,,,,,,,,,,,,2009,1.25,,,,,,,JD Wind 7,Suzlon,S64,1250.0,2009
wind,33.7324,-100.93299,,,DICKENS COUNTY,,,,,,,,,,,,,2008,1.5,,,,,,,McAdoo,GE Wind,GE1.5-77,1500.0,2008
wind,33.7468,-100.95909,,,DICKENS COUNTY,,,,,,,,,,,,,2008,1.5,,,,,,,McAdoo,GE Wind,GE1.5-77,1500.0,2008
wind,33.75064,-100.9389,,,DICKENS COUNTY,,,,,,,,,,,,,2008,1.5,,,,,,,McAdoo,GE Wind,GE1.5-77,1500.0,2008
wind,35.9955,-101.84969,,,MOORE COUNTY,,,,,,,,,,,,,2009,1.25,,,,,,,JD Wind 7,Suzlon,S64,1250.0,2009
wind,35.9955,-101.84759,,,MOORE COUNTY,,,,,,,,,,,,,2009,1.25,,,,,,,JD Wind 7,Suzlon,S64,1250.0,2009
wind,32.5463,-99.47579,,,SHACKELFORD COUNTY,,,,,,,,,,,,,2008,2.0,,,,,,,Lone Star II,Gamesa,G87-2.0,2000.0,2008
wind,32.55079,-99.48369,,,SHACKELFORD COUNTY,,,,,,,,,,,,,2007,2.0,,,,,,,Lone Star II,Gamesa,G87-2.0,2000.0,2007
wind,32.54739,-99.47839,,,SHACKELFORD COUNTY,,,,,,,,,,,,,2007,2.0,,,,,,,Lone Star II,Gamesa,G87-2.0,2000.0,2007
wind,32.54559,-99.47289,,,SHACKELFORD COUNTY,,,,,,,,,,,,,2008,2.0,,,,,,,Lone Star II,Gamesa,G87-2.0,2000.0,2008
wind,32.5515,-99.48669,,,SHACKELFORD COUNTY,,,,,,,,,,,,,2008,2.0,,,,,,,Lone Star II,Gamesa,G87-2.0,2000.0,2008
wind,33.76939,-101.03449,,,DICKENS COUNTY,,,,,,,,,,,,,2008,1.5,,,,,,,McAdoo,GE Wind,GE1.5-77,1500.0,2008
wind,33.76099,-100.96219,,,DICKENS COUNTY,,,,,,,,,,,,,2008,1.5,,,,,,,McAdoo,GE Wind,GE1.5-77,1500.0,2008
wind,32.2523,-101.82029,,,MARTIN COUNTY,,,,,,,,,,,,,2008,1.5,,,,,,,Stanton Energy Center,GE Wind,GE1.5-77,1500.0,2008
wind,32.2519,-101.81659,,,MARTIN COUNTY,,,,,,,,,,,,,2008,1.5,,,,,,,Stanton Energy Center,GE Wind,GE1.5-77,1500.0,2008
